ENSG	ENST	ENSP	Gene_name	Length	PredHel	Topology
ENSG00000249242	ENST00000449862	ENSP00000403438	TMEM150C	len=249	PredHel=6	Topology=i7-29o66-88i95-117o132-154i167-189o193-215i
ENSG00000249242	ENST00000508701	ENSP00000421812	TMEM150C	len=120	PredHel=3	Topology=i7-29o66-88i95-117o
ENSG00000249242	ENST00000454948	ENSP00000414988	TMEM150C	len=67	PredHel=1	Topology=i7-29o
ENSG00000060140	ENST00000075503	ENSP00000075503	STYK1	len=422	PredHel=1	Topology=i26-48o
ENSG00000060140	ENST00000542562	ENSP00000446241	STYK1	len=87	PredHel=1	Topology=o27-49i
ENSG00000060140	ENST00000538867	ENSP00000445391	STYK1	len=83	PredHel=1	Topology=o27-49i
ENSG00000060140	ENST00000535345	ENSP00000444488	STYK1	len=65	PredHel=1	Topology=o27-49i
ENSG00000089327	ENST00000392218	ENSP00000376052	FXYD5	len=96	PredHel=1	Topology=o69-91i
ENSG00000089327	ENST00000543307	ENSP00000444839	FXYD5	len=194	PredHel=1	Topology=i146-168o
ENSG00000089327	ENST00000392219	ENSP00000376053	FXYD5	len=178	PredHel=1	Topology=o146-164i
ENSG00000089327	ENST00000541435	ENSP00000443390	FXYD5	len=178	PredHel=1	Topology=o146-164i
ENSG00000089327	ENST00000590686	ENSP00000465667	FXYD5	len=178	PredHel=1	Topology=o146-164i
ENSG00000089327	ENST00000342879	ENSP00000344254	FXYD5	len=178	PredHel=1	Topology=o146-164i
ENSG00000089327	ENST00000588699	ENSP00000467053	FXYD5	len=194	PredHel=1	Topology=i146-168o
ENSG00000089327	ENST00000423817	ENSP00000393848	FXYD5	len=178	PredHel=1	Topology=o146-164i
ENSG00000089327	ENST00000392217	ENSP00000376051	FXYD5	len=107	PredHel=1	Topology=o75-93i
ENSG00000119888	ENST00000405271	ENSP00000385476	EPCAM	len=342	PredHel=1	Topology=o294-316i
ENSG00000119888	ENST00000456133	ENSP00000410675	EPCAM	len=342	PredHel=1	Topology=o294-316i
ENSG00000119888	ENST00000263735	ENSP00000263735	EPCAM	len=314	PredHel=1	Topology=o266-288i
ENSG00000115649	ENST00000451647	ENSP00000405997	CNPPD1	len=283	PredHel=1	Topology=o258-280i
ENSG00000173482	ENST00000580170	ENSP00000463325	PTPRM	len=1465	PredHel=1	Topology=o743-764i
ENSG00000173482	ENST00000332175	ENSP00000331418	PTPRM	len=1452	PredHel=1	Topology=o743-764i
ENSG00000173482	ENST00000400053	ENSP00000382927	PTPRM	len=1390	PredHel=1	Topology=o681-702i
ENSG00000173482	ENST00000583289	ENSP00000462176	PTPRM	len=264	PredHel=1	Topology=o239-261i
ENSG00000173482	ENST00000577468	ENSP00000464128	PTPRM	len=207	PredHel=1	Topology=o94-116i
ENSG00000173482	ENST00000400060	ENSP00000382933	PTPRM	len=1466	PredHel=1	Topology=o743-764i
ENSG00000173482	ENST00000444013	ENSP00000387608	PTPRM	len=1239	PredHel=1	Topology=o530-551i
ENSG00000169692	ENST00000371694	ENSP00000360759	AGPAT2	len=246	PredHel=3	Topology=i7-24o28-50i123-141o
ENSG00000169692	ENST00000371696	ENSP00000360761	AGPAT2	len=278	PredHel=4	Topology=i7-24o28-50i123-141o188-210i
ENSG00000169692	ENST00000538402	ENSP00000438919	AGPAT2	len=278	PredHel=4	Topology=i7-24o28-50i123-141o188-210i
ENSG00000100321	ENST00000318801	ENSP00000318845	SYNGR1	len=191	PredHel=4	Topology=i27-44o70-92i105-127o147-169i
ENSG00000100321	ENST00000216155	ENSP00000216155	SYNGR1	len=118	PredHel=2	Topology=o27-49i70-92o
ENSG00000100321	ENST00000415332	ENSP00000412442	SYNGR1	len=144	PredHel=2	Topology=o27-49i70-92o
ENSG00000100321	ENST00000406293	ENSP00000385447	SYNGR1	len=169	PredHel=3	Topology=o27-49i70-92o105-127i
ENSG00000100321	ENST00000328933	ENSP00000332287	SYNGR1	len=233	PredHel=4	Topology=i27-44o70-92i105-127o147-169i
ENSG00000100321	ENST00000381535	ENSP00000370946	SYNGR1	len=192	PredHel=3	Topology=o71-93i106-128o148-170i
ENSG00000103855	ENST00000318443	ENSP00000320084	CD276	len=534	PredHel=1	Topology=o466-488i
ENSG00000103855	ENST00000537340	ENSP00000441087	CD276	len=388	PredHel=1	Topology=o320-342i
ENSG00000103855	ENST00000561213	ENSP00000452736	CD276	len=533	PredHel=1	Topology=o466-488i
ENSG00000103855	ENST00000564751	ENSP00000454940	CD276	len=316	PredHel=1	Topology=o248-270i
ENSG00000103855	ENST00000561176	ENSP00000453014	CD276	len=199	PredHel=1	Topology=o132-154i
ENSG00000103855	ENST00000559073	ENSP00000453842	CD276	len=170	PredHel=1	Topology=o102-124i
ENSG00000103855	ENST00000318424	ENSP00000320058	CD276	len=316	PredHel=1	Topology=o248-270i
ENSG00000120889	ENST00000276431	ENSP00000276431	TNFRSF10B	len=440	PredHel=1	Topology=i209-231o
ENSG00000120889	ENST00000347739	ENSP00000317859	TNFRSF10B	len=411	PredHel=1	Topology=i186-208o
ENSG00000120889	ENST00000542226	ENSP00000443386	TNFRSF10B	len=260	PredHel=1	Topology=i35-57o
ENSG00000143570	ENST00000356205	ENSP00000348535	SLC39A1	len=324	PredHel=6	Topology=o33-55i68-90o105-124i238-260o270-292i304-323o
ENSG00000143570	ENST00000368623	ENSP00000357612	SLC39A1	len=324	PredHel=6	Topology=o33-55i68-90o105-124i238-260o270-292i304-323o
ENSG00000143570	ENST00000368621	ENSP00000357610	SLC39A1	len=324	PredHel=6	Topology=o33-55i68-90o105-124i238-260o270-292i304-323o
ENSG00000143570	ENST00000310483	ENSP00000309710	SLC39A1	len=324	PredHel=6	Topology=o33-55i68-90o105-124i238-260o270-292i304-323o
ENSG00000143570	ENST00000429040	ENSP00000392950	SLC39A1	len=321	PredHel=6	Topology=o33-55i68-90o105-124i238-260o270-292i303-320o
ENSG00000143570	ENST00000413622	ENSP00000392229	SLC39A1	len=240	PredHel=3	Topology=o33-55i68-90o105-124i
ENSG00000143570	ENST00000417348	ENSP00000407717	SLC39A1	len=206	PredHel=3	Topology=o33-55i68-90o105-124i
ENSG00000143570	ENST00000537590	ENSP00000443632	SLC39A1	len=222	PredHel=5	Topology=i7-29o74-96i136-158o168-190i202-221o
ENSG00000144891	ENST00000497524	ENSP00000419422	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000349243	ENSP00000273430	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000404754	ENSP00000385612	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000475347	ENSP00000419783	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000474935	ENSP00000418084	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000461609	ENSP00000418851	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000542281	ENSP00000443186	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000418473	ENSP00000398832	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000144891	ENST00000402260	ENSP00000385641	AGTR1	len=359	PredHel=7	Topology=o31-53i66-88o103-122i143-165o201-218i238-260o283-305i
ENSG00000137860	ENST00000347644	ENSP00000315006	SLC28A2	len=658	PredHel=12	Topology=i80-99o104-123i145-164o174-191i196-218o256-278i291-313o333-355i423-445o479-496i531-553o563-585i
ENSG00000137860	ENST00000560438	ENSP00000454074	SLC28A2	len=193	PredHel=4	Topology=i68-87o92-111i133-152o162-179i
ENSG00000137860	ENST00000559924	ENSP00000454046	SLC28A2	len=71	PredHel=1	Topology=o15-36i
ENSG00000165716	ENST00000371692	ENSP00000360757	FAM69B	len=431	PredHel=1	Topology=i26-48o
ENSG00000185008	ENST00000487694	ENSP00000417335	ROBO2	len=1394	PredHel=2	Topology=i12-31o876-898i
ENSG00000185008	ENST00000602589	ENSP00000473268	ROBO2	len=1070	PredHel=2	Topology=i12-31o880-902i
ENSG00000185008	ENST00000461745	ENSP00000417164	ROBO2	len=1378	PredHel=1	Topology=o860-882i
ENSG00000185008	ENST00000332191	ENSP00000327536	ROBO2	len=1439	PredHel=1	Topology=o860-882i
ENSG00000185008	ENST00000490991	ENSP00000418344	ROBO2	len=342	PredHel=1	Topology=i17-39o
ENSG00000138741	ENST00000264811	ENSP00000264811	TRPC3	len=848	PredHel=8	Topology=i352-371o386-405i426-448o468-490i580-602o617-636i648-670o707-726i
ENSG00000138741	ENST00000379645	ENSP00000368966	TRPC3	len=921	PredHel=8	Topology=i425-444o459-478i499-521o541-563i653-675o690-709i721-743o780-799i
ENSG00000138741	ENST00000513531	ENSP00000426899	TRPC3	len=793	PredHel=7	Topology=o331-350i371-393o413-435i525-547o562-581i593-615o652-671i
ENSG00000005471	ENST00000359206	ENSP00000352135	ABCB4	len=1279	PredHel=10	Topology=i55-77o116-138i192-214o219-241i297-319o329-351i754-776o851-873i936-958o973-995i
ENSG00000005471	ENST00000265723	ENSP00000265723	ABCB4	len=1286	PredHel=11	Topology=i55-77o116-138i192-214o219-241i297-319o329-351i710-732o752-774i846-868o934-956i973-995o
ENSG00000005471	ENST00000453593	ENSP00000392983	ABCB4	len=1232	PredHel=9	Topology=i55-77o116-138i192-214o219-241i297-319o329-351i754-776o851-873i924-946o
ENSG00000005471	ENST00000358400	ENSP00000351172	ABCB4	len=1232	PredHel=9	Topology=i55-77o116-138i192-214o219-241i297-319o329-351i754-776o851-873i924-946o
ENSG00000005471	ENST00000545634	ENSP00000437465	ABCB4	len=1279	PredHel=10	Topology=i55-77o116-138i192-214o219-241i297-319o329-351i754-776o851-873i936-958o973-995i
ENSG00000255804	ENST00000540461	ENSP00000437629	OR6J1	len=347	PredHel=7	Topology=o24-46i59-76o91-113i140-162o203-225i237-259o274-291i
ENSG00000173638	ENST00000417954	ENSP00000393988	SLC19A1	len=269	PredHel=5	Topology=i5-27o42-64i69-91o95-117i130-152o
ENSG00000173638	ENST00000567670	ENSP00000457278	SLC19A1	len=545	PredHel=10	Topology=o68-90i95-117o121-143i155-177o181-203i270-292o307-329i334-356o360-382i395-417o
ENSG00000173638	ENST00000311124	ENSP00000308895	SLC19A1	len=591	PredHel=11	Topology=o68-90i95-117o121-143i155-177o181-203i270-292o307-329i334-356o360-382i395-417o432-450i
ENSG00000173638	ENST00000380010	ENSP00000369347	SLC19A1	len=489	PredHel=10	Topology=o68-90i95-117o121-143i155-177o181-203i270-292o307-329i334-356o360-382i395-417o
ENSG00000173638	ENST00000427839	ENSP00000401850	SLC19A1	len=182	PredHel=4	Topology=i68-90o95-117i124-143o158-180i
ENSG00000173638	ENST00000443742	ENSP00000411345	SLC19A1	len=154	PredHel=3	Topology=o68-90i95-117o122-144i
ENSG00000173638	ENST00000485649	ENSP00000441772	SLC19A1	len=551	PredHel=11	Topology=o28-50i55-77o81-103i115-137o141-163i230-252o267-289i294-316o320-342i355-377o392-410i
ENSG00000100335	ENST00000402881	ENSP00000385110	MIEF1	len=478	PredHel=1	Topology=i24-46o
ENSG00000100335	ENST00000433117	ENSP00000404096	MIEF1	len=148	PredHel=1	Topology=o24-46i
ENSG00000100335	ENST00000325301	ENSP00000327124	MIEF1	len=463	PredHel=1	Topology=i24-46o
ENSG00000100335	ENST00000404569	ENSP00000385191	MIEF1	len=463	PredHel=1	Topology=i24-46o
ENSG00000100335	ENST00000428069	ENSP00000413730	MIEF1	len=148	PredHel=1	Topology=o24-46i
ENSG00000015171	ENST00000381584	ENSP00000370996	ZMYND11	len=585	PredHel=1	Topology=i7-24o
ENSG00000181778	ENST00000377311	ENSP00000366528	TMEM252	len=170	PredHel=2	Topology=i7-29o39-61i
ENSG00000177558	ENST00000324675	ENSP00000323355	FAM187B	len=369	PredHel=2	Topology=o4-23i329-351o
ENSG00000145284	ENST00000319540	ENSP00000316329	SCD5	len=330	PredHel=4	Topology=i45-67o72-94i194-212o216-238i
ENSG00000145284	ENST00000273908	ENSP00000273908	SCD5	len=256	PredHel=2	Topology=i45-67o72-94i
ENSG00000145284	ENST00000282709	ENSP00000282709	SCD5	len=132	PredHel=3	Topology=i45-67o72-94i106-128o
ENSG00000165621	ENST00000298440	ENSP00000298440	OXGR1	len=337	PredHel=6	Topology=o38-60i72-94o114-136i149-171o200-222i242-260o
ENSG00000165621	ENST00000543457	ENSP00000438800	OXGR1	len=337	PredHel=6	Topology=o38-60i72-94o114-136i149-171o200-222i242-260o
ENSG00000165621	ENST00000541518	ENSP00000445269	OXGR1	len=69	PredHel=1	Topology=o38-60i
ENSG00000165621	ENST00000541038	ENSP00000437356	OXGR1	len=62	PredHel=1	Topology=o38-60i
ENSG00000155189	ENST00000285518	ENSP00000285518	AGPAT5	len=364	PredHel=3	Topology=i13-35o55-77i345-362o
ENSG00000155189	ENST00000523234	ENSP00000430016	AGPAT5	len=88	PredHel=2	Topology=i13-35o57-79i
ENSG00000155189	ENST00000518327	ENSP00000430751	AGPAT5	len=181	PredHel=1	Topology=o162-179i
ENSG00000244187	ENST00000290079	ENSP00000290079	TMEM141	len=108	PredHel=2	Topology=i30-52o62-79i
ENSG00000155463	ENST00000285848	ENSP00000285848	OXA1L	len=495	PredHel=4	Topology=o198-220i277-294o322-341i362-381o
ENSG00000155463	ENST00000604262	ENSP00000474623	OXA1L	len=435	PredHel=4	Topology=o138-160i217-234o262-281i302-321o
ENSG00000155463	ENST00000431881	ENSP00000396596	OXA1L	len=112	PredHel=2	Topology=o10-29i86-103o
ENSG00000155463	ENST00000412791	ENSP00000387601	OXA1L	len=408	PredHel=4	Topology=o138-160i217-234o262-281i302-321o
ENSG00000155463	ENST00000358043	ENSP00000350740	OXA1L	len=419	PredHel=4	Topology=o122-144i201-218o246-265i286-305o
ENSG00000171004	ENST00000370836	ENSP00000359873	HS6ST2	len=605	PredHel=1	Topology=i154-173o
ENSG00000171004	ENST00000521489	ENSP00000429473	HS6ST2	len=645	PredHel=1	Topology=i154-173o
ENSG00000171004	ENST00000370833	ENSP00000359870	HS6ST2	len=462	PredHel=1	Topology=i7-26o
ENSG00000174358	ENST00000515652	ENSP00000425701	SLC6A19	len=354	PredHel=2	Topology=o39-61i66-88o
ENSG00000174358	ENST00000304460	ENSP00000305302	SLC6A19	len=634	PredHel=12	Topology=i41-60o70-92i113-135o192-209i222-244o274-296i303-325o414-436i457-474o489-511i532-554o581-603i
ENSG00000198835	ENST00000366714	ENSP00000355675	GJC2	len=439	PredHel=4	Topology=i21-43o80-102i212-234o265-284i
ENSG00000108375	ENST00000407977	ENSP00000385328	RNF43	len=783	PredHel=2	Topology=o15-37i199-218o
ENSG00000108375	ENST00000583753	ENSP00000462502	RNF43	len=742	PredHel=2	Topology=o15-37i158-177o
ENSG00000108375	ENST00000584437	ENSP00000463069	RNF43	len=783	PredHel=2	Topology=o15-37i199-218o
ENSG00000108375	ENST00000577716	ENSP00000462764	RNF43	len=783	PredHel=2	Topology=o15-37i199-218o
ENSG00000108375	ENST00000577625	ENSP00000463716	RNF43	len=656	PredHel=1	Topology=i72-91o
ENSG00000108375	ENST00000581868	ENSP00000462447	RNF43	len=742	PredHel=1	Topology=i72-91o
ENSG00000108375	ENST00000500597	ENSP00000441969	RNF43	len=742	PredHel=2	Topology=o15-37i158-177o
ENSG00000144567	ENST00000430297	ENSP00000395249	FAM134A	len=543	PredHel=1	Topology=o203-225i
ENSG00000105699	ENST00000602122	ENSP00000472569	LSR	len=629	PredHel=1	Topology=o241-263i
ENSG00000105699	ENST00000361790	ENSP00000354575	LSR	len=649	PredHel=1	Topology=o260-282i
ENSG00000105699	ENST00000354900	ENSP00000346976	LSR	len=630	PredHel=1	Topology=o241-263i
ENSG00000105699	ENST00000347609	ENSP00000262627	LSR	len=591	PredHel=1	Topology=o223-245i
ENSG00000007312	ENST00000392795	ENSP00000376544	CD79B	len=230	PredHel=1	Topology=o162-181i
ENSG00000007312	ENST00000006750	ENSP00000006750	CD79B	len=229	PredHel=1	Topology=o161-180i
ENSG00000007312	ENST00000349817	ENSP00000245862	CD79B	len=125	PredHel=1	Topology=o57-76i
ENSG00000163406	ENST00000489711	ENSP00000417085	SLC15A2	len=729	PredHel=11	Topology=i58-75o85-107i114-136o140-162i183-202o217-236i298-316o346-368i380-397o648-670i675-697o
ENSG00000163406	ENST00000295605	ENSP00000295605	SLC15A2	len=698	PredHel=10	Topology=o58-77i84-106o116-138i151-170o185-207i267-285o315-337i349-366o617-639i644-666o
ENSG00000163406	ENST00000469013	ENSP00000418704	SLC15A2	len=152	PredHel=4	Topology=o23-45i52-74o78-100i121-143o
ENSG00000118640	ENST00000432071	ENSP00000407984	VAMP8	len=74	PredHel=1	Topology=i51-73o
ENSG00000118640	ENST00000263864	ENSP00000263864	VAMP8	len=100	PredHel=1	Topology=i77-99o
ENSG00000100997	ENST00000376542	ENSP00000365725	ABHD12	len=404	PredHel=1	Topology=i76-98o
ENSG00000100997	ENST00000339157	ENSP00000341408	ABHD12	len=398	PredHel=1	Topology=i76-98o
ENSG00000100997	ENST00000450393	ENSP00000413311	ABHD12	len=187	PredHel=2	Topology=o5-24i31-53o
ENSG00000100997	ENST00000461204	ENSP00000460249	ABHD12	len=118	PredHel=1	Topology=i75-97o
ENSG00000164363	ENST00000324642	ENSP00000323549	SLC6A18	len=628	PredHel=13	Topology=o25-47i52-74o89-111i118-135o179-201i208-230o254-276i289-311o400-422i443-465o475-497i518-540o569-591i
ENSG00000164363	ENST00000296821	ENSP00000296821	SLC6A18	len=397	PredHel=9	Topology=o25-47i52-74o89-111i118-135o179-201i208-230o296-318i330-352o372-394i
ENSG00000178342	ENST00000316249	ENSP00000315654	KCNG2	len=466	PredHel=5	Topology=o174-196i217-236o251-273i322-344o384-406i
ENSG00000168899	ENST00000306384	ENSP00000305647	VAMP5	len=116	PredHel=1	Topology=i71-93o
ENSG00000122490	ENST00000357575	ENSP00000350188	PQLC1	len=253	PredHel=4	Topology=o15-37i49-68o78-100i131-153o
ENSG00000122490	ENST00000397778	ENSP00000380880	PQLC1	len=271	PredHel=4	Topology=o15-37i49-68o78-100i149-171o
ENSG00000122490	ENST00000351365	ENSP00000315627	PQLC1	len=74	PredHel=1	Topology=i13-35o
ENSG00000122490	ENST00000474967	ENSP00000466423	PQLC1	len=67	PredHel=2	Topology=o15-37i49-66o
ENSG00000122490	ENST00000590381	ENSP00000465546	PQLC1	len=132	PredHel=3	Topology=o15-37i49-68o78-100i
ENSG00000122490	ENST00000591964	ENSP00000467705	PQLC1	len=81	PredHel=2	Topology=o15-37i49-68o
ENSG00000122490	ENST00000478144	ENSP00000466491	PQLC1	len=136	PredHel=2	Topology=i28-47o81-103i
ENSG00000122490	ENST00000593030	ENSP00000468427	PQLC1	len=132	PredHel=3	Topology=o15-37i49-68o78-100i
ENSG00000122490	ENST00000589452	ENSP00000468210	PQLC1	len=67	PredHel=2	Topology=o15-37i49-66o
ENSG00000181585	ENST00000326431	ENSP00000324775	TMIE	len=156	PredHel=2	Topology=i7-29o56-78i
ENSG00000050628	ENST00000370931	ENSP00000359969	PTGER3	len=390	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000497146	ENSP00000423561	PTGER3	len=425	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000479353	ENSP00000421583	PTGER3	len=393	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000361210	ENSP00000424340	PTGER3	len=402	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000460330	ENSP00000418073	PTGER3	len=374	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000356595	ENSP00000349003	PTGER3	len=418	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000306666	ENSP00000302313	PTGER3	len=390	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000370924	ENSP00000359962	PTGER3	len=388	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000370932	ENSP00000359970	PTGER3	len=365	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000354608	ENSP00000346624	PTGER3	len=429	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000351052	ENSP00000280208	PTGER3	len=419	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000050628	ENST00000414819	ENSP00000401423	PTGER3	len=390	PredHel=6	Topology=o51-73i94-116o131-153i174-196o229-251i281-303o
ENSG00000085563	ENST00000265724	ENSP00000265724	ABCB1	len=1280	PredHel=10	Topology=i49-71o114-136i190-212o217-239i295-317o710-732i753-775o852-874i937-959o974-996i
ENSG00000085563	ENST00000543898	ENSP00000444095	ABCB1	len=1216	PredHel=10	Topology=i49-71o126-143i150-172o228-250i262-284o646-668i689-711o788-810i873-895o910-932i
ENSG00000108587	ENST00000225724	ENSP00000225724	GOSR1	len=250	PredHel=1	Topology=i230-249o
ENSG00000108587	ENST00000451249	ENSP00000414441	GOSR1	len=248	PredHel=1	Topology=i228-247o
ENSG00000108587	ENST00000467337	ENSP00000462638	GOSR1	len=185	PredHel=1	Topology=i165-184o
ENSG00000108587	ENST00000581721	ENSP00000465115	GOSR1	len=236	PredHel=1	Topology=i216-235o
ENSG00000108587	ENST00000414833	ENSP00000414956	GOSR1	len=255	PredHel=1	Topology=i235-254o
ENSG00000144401	ENST00000458426	ENSP00000389684	METTL21A	len=90	PredHel=2	Topology=i40-62o72-89i
ENSG00000144401	ENST00000425132	ENSP00000400730	METTL21A	len=90	PredHel=2	Topology=i40-62o72-89i
ENSG00000134343	ENST00000525139	ENSP00000432576	ANO3	len=965	PredHel=8	Topology=i382-404o455-474i537-559o574-596i626-648o743-765i793-815o888-910i
ENSG00000134343	ENST00000256737	ENSP00000256737	ANO3	len=981	PredHel=8	Topology=i398-420o471-490i553-575o590-612i642-664o759-781i809-831o904-926i
ENSG00000134343	ENST00000531568	ENSP00000432394	ANO3	len=835	PredHel=8	Topology=i252-274o325-344i407-429o444-466i496-518o613-635i663-685o758-780i
ENSG00000134343	ENST00000537978	ENSP00000440737	ANO3	len=965	PredHel=8	Topology=i382-404o455-474i537-559o574-596i626-648o743-765i793-815o888-910i
ENSG00000173535	ENST00000356864	ENSP00000349324	TNFRSF10C	len=259	PredHel=2	Topology=i7-29o236-258i
ENSG00000173535	ENST00000540813	ENSP00000437612	TNFRSF10C	len=157	PredHel=1	Topology=i134-156o
ENSG00000067221	ENST00000564777	ENSP00000456343	STOML1	len=347	PredHel=1	Topology=i57-79o
ENSG00000067221	ENST00000316900	ENSP00000319323	STOML1	len=398	PredHel=1	Topology=i57-79o
ENSG00000067221	ENST00000359750	ENSP00000352788	STOML1	len=327	PredHel=1	Topology=i57-79o
ENSG00000067221	ENST00000565240	ENSP00000455690	STOML1	len=137	PredHel=1	Topology=o15-37i
ENSG00000067221	ENST00000562453	ENSP00000455246	STOML1	len=91	PredHel=1	Topology=o15-37i
